0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.10636480136693721,0.10310612597066438,0.09155485398579322,0.09373930892918235,0.09602928752464095,0.08878999788090698,0.08022975727255882,0.05474452554744526,0.0872495787305748,0.1519925857275255,0.22291853178155774,0.15560887822435512,0.1199284571213405,0.14436363636363636,0.20077415011780544,0.2581980261063356,0.25284202273618184,0.18684603886397608,0.17695059244355021,0.2001935573067883,0.18465338891462096,0.14639010769844435,0.11847672778561354,0.059469350411710885,0.057079190949605764,0.07242757242757242,0.08866995073891626,0.07490039840637451,0.07533177205308353,0.08501026694045175,0.09715407262021589,0.10321100917431193,0.09841075794621026,0.10760309278350515,0.08723958333333333,0.11774325429272281,0.12173202614379085,0.09411764705882353,0.114519427402863,0.09659714599341383,0.13974358974358975,0.10013531799729365,0.10606060606060606,0.01941747572815534,0.13805970149253732,0.10743801652892562,0.09766162310866575,0.09397278029812055,0.11131611316113162,0.13982521847690388,0.13740458015267176,0.11286347954657468,0.18096944549226707,0.058823529411764705
0.11405382315249893,0.136755823986195,0.12430939226519337,0.13239822100581594,0.10166150380174599,0.08391608391608392,0.0528071150639244,0.051246958637469586,0.05935218123946827,0.0896663577386469,0.07609668755595345,0.04727054589082184,0.039160312529417304,0.04715151515151515,0.07522719623022552,0.08643744030563515,0.07879263034104272,0.08046836073741903,0.077576570534317,0.10009677865339417,0.10035510267098965,0.11447945751894695,0.11464839814628248,0.08417200365965233,0.0625642783681865,0.08316683316683317,0.11118930330752991,0.11792828685258964,0.1366120218579235,0.1437371663244353,0.16732090284592738,0.1897935779816514,0.21821515892420537,0.16108247422680413,0.16731770833333331,0.19950940310711365,0.16911764705882354,0.043137254901960784,0.20347648261758694,0.1942919868276619,0.23846153846153847,0.21650879566982412,0.22865013774104684,0.24133148404993066,0.19029850746268656,0.1628099173553719,0.1485557083906465,0.18535320803629293,0.16851168511685116,0.17290886392009988,0.15736934820904286,0.15377033021192707,0.06667295360241418,0.11764705882352942
0.10166595472020504,0.12424503882657464,0.10457774269928966,0.08929182346903866,0.07716136299633906,0.07098961644416191,0.08912358717806189,0.09838807785888078,0.17131623291518444,0.34291010194624655,0.2855863921217547,0.1809238152369526,0.11889296808811071,0.10509090909090908,0.18041063614944464,0.126870423432028,0.07709395008493401,0.07386646736422521,0.05678515537670468,0.07313701092216231,0.060058669136946116,0.08077383326685281,0.07918597622405803,0.06053674900884416,0.07302022625985602,0.056943056943056944,0.07916959887403237,0.05099601593625498,0.04254488680718189,0.02751540041067762,0.035328753680078505,0.03727064220183486,0.02628361858190709,0.043170103092783504,0.026692708333333332,0.025347506132461162,0.02777777777777778,0.043137254901960784,0.030674846625766874,0.015367727771679473,0.02435897435897436,0.031123139377537214,0.03443526170798898,0.044382801664355064,0.03233830845771144,0.01983471074380165,0.02269601100412655,0.023979261179520414,0.03936039360393604,0.04057428214731586,0.03288314738696418,0.06505667816658453,0.14862316107129384,0.9607843137254901
0.08586074327210594,0.09361518550474547,0.09589581689029203,0.15463564830653437,0.12221909321317938,0.10786183513456242,0.09357050213081342,0.08895985401459854,0.07433064969106909,0.21756255792400372,0.15290957923008058,0.10701859628074385,0.07107220182622612,0.09793939393939394,0.10030292830696735,0.07147405284941101,0.07487259898079185,0.05767314399601395,0.0485133020344288,0.03152218996267109,0.03628222942720395,0.043877143996808934,0.04009671569615152,0.02485513876181763,0.02228316763798423,0.025974025974025976,0.028501055594651655,0.03346613545816734,0.04449648711943794,0.056673511293634495,0.051521099116781155,0.06823394495412845,0.07273838630806846,0.0740979381443299,0.047526041666666664,0.07522485690923958,0.06781045751633988,0.054901960784313725,0.059304703476482624,0.050493962678375415,0.05897435897435897,0.06359945872801083,0.0743801652892562,0.056865464632454926,0.0845771144278607,0.07190082644628099,0.07634112792297111,0.07906675307841866,0.07380073800738007,0.07365792759051186,0.08925425719318848,0.06702809265648103,0.08675971331572992,0.9411764705882353
0.09397693293464332,0.11647972389991372,0.08445146014206788,0.08416010947656517,0.07096592509152351,0.05806314897223989,0.09431165462293867,0.10538321167883212,0.11215128253136118,0.10356811862835959,0.21772605192479857,0.21955608878224356,0.16134801845053187,0.06363636363636363,0.14877145742174352,0.1641197070996498,0.12152097216777734,0.09877927254608869,0.08808405991504582,0.07659339140052537,0.06901343214451135,0.09832469086557638,0.08321579689703808,0.050930161634644706,0.03342475145697635,0.034215784215784216,0.05102040816326531,0.04980079681274901,0.04176424668227947,0.037782340862423,0.03434739941118744,0.05389908256880734,0.034229828850855744,0.019329896907216496,0.02734375,0.03434178250204416,0.032679738562091505,0.025490196078431372,0.013292433537832313,0.03293084522502744,0.05897435897435897,0.036535859269282815,0.03856749311294766,0.05131761442441054,0.05845771144278607,0.052066115702479335,0.05845942228335626,0.04795852235904083,0.04059040590405904,0.04431960049937578,0.05578391074574281,0.06308526367668803,0.17078460958129008,0.9803921568627451
0.1161896625373772,0.11130284728213978,0.09905288082083662,0.09544988026000684,0.08786257392283864,0.06145369781733418,0.056327589401519364,0.038777372262773724,0.05504587155963303,0.07854494902687674,0.05980304386750224,0.029874025194961008,0.020709780664595688,0.035515151515151513,0.05856613934702121,0.0624005093919134,0.0539657650594538,0.0408570004982561,0.036776212832550864,0.06663901562283976,0.07796819515207658,0.10331072995612285,0.12633487809792465,0.06709362610551997,0.06804936578676724,0.09665334665334664,0.1266713581984518,0.12350597609561753,0.1323185011709602,0.10143737166324435,0.0986261040235525,0.09231651376146789,0.10574572127139364,0.07860824742268041,0.0546875,0.07604251839738349,0.05147058823529412,0.05784313725490196,0.055214723926380375,0.04939626783754116,0.046153846153846156,0.07983761840324764,0.05096418732782369,0.07212205270457697,0.10074626865671642,0.07107438016528926,0.06327372764786796,0.057679844458846406,0.042435424354243544,0.0655430711610487,0.07046388725778038,0.04928536224741252,0.05780837419841569,0.1764705882352941
0.0721913712088851,0.053494391716997415,0.06037884767166535,0.06329113924050633,0.05970149253731343,0.04132231404958678,0.040948675189920326,0.02037712895377129,0.038944017974162144,0.04911955514365153,0.05550581915846016,0.04163167366526695,0.03247670149675233,0.03333333333333333,0.055200269269606195,0.07449856733524356,0.05827779955572977,0.06651718983557549,0.07847082494969819,0.09525784598368588,0.09973753280839895,0.09712804148384524,0.11323796091073947,0.0727355901189387,0.10027425437092904,0.0909090909090909,0.0781140042223786,0.08326693227091635,0.07767369242779079,0.06119096509240246,0.08047105004906771,0.09403669724770643,0.10268948655256724,0.07280927835051547,0.04036458333333333,0.04170073589533933,0.028594771241830068,0.04607843137254902,0.03987730061349694,0.034028540065861694,0.05641025641025641,0.04059539918809202,0.03856749311294766,0.04299583911234397,0.04353233830845771,0.04462809917355372,0.055020632737276476,0.047310434219053794,0.05350553505535056,0.046192259675405745,0.048737522019964764,0.0527353376047314,0.06469256884194644,0.09803921568627451
0.2981631781290047,0.3183779119930975,0.2801894238358327,0.27334929866575436,0.27541537595043647,0.20428056791693155,0.20363164721141375,0.1470498783454988,0.23179179928852275,0.29518072289156627,0.3110116383169203,0.3738452309538093,0.337287018732938,0.4530909090909091,0.8123527431841131,0.8186883158229864,0.6707173657389259,0.6569506726457398,0.5697518443997317,0.40356698465367064,0.3347228655241624,0.24112485041882728,0.2073342736248237,0.14409881061299176,0.14329790881042168,0.18406593406593408,0.2438423645320197,0.25219123505976093,0.23536299765807964,0.2184804928131417,0.24975466143277722,0.25688073394495414,0.25488997555012227,0.2306701030927835,0.2513020833333333,0.23385118560915782,0.22957516339869283,0.1803921568627451,0.22699386503067487,0.2711306256860593,0.28974358974358977,0.30581867388362655,0.290633608815427,0.31484049930651875,0.2810945273631841,0.26942148760330575,0.35213204951856947,0.322099805573558,0.34747847478474786,0.3526841448189763,0.35525543159130946,0.26811237062592413,0.49594492644285176,0.0784313725490196
0.27338744126441694,0.2739430543572045,0.2596685082872928,0.2931919261033185,0.2571106730498451,0.230345412163594,0.2056698165647582,0.16484184914841848,0.23628533982400302,0.2669138090824838,0.25425246195165624,0.19016196760647872,0.18610561988138946,0.20896969696969697,0.22904745876809154,0.27204711875198984,0.28289559649810525,0.4200298953662182,0.4221998658618377,0.5083644407576385,0.44820132777520455,0.43179098524132425,0.3665121902075358,0.28392802683745044,0.2235173123071649,0.272977022977023,0.33497536945812806,0.32390438247011955,0.29508196721311475,0.35523613963039014,0.39892051030421977,0.4283256880733945,0.40097799511002447,0.4007731958762887,0.357421875,0.3859362224039248,0.3161764705882353,0.3568627450980392,0.29856850715746425,0.2601536772777168,0.3487179487179487,0.38836265223274696,0.4022038567493113,0.43828016643550627,0.3582089552238806,0.3396694214876033,0.3645116918844567,0.3946856772521063,0.42435424354243545,0.42946317103620474,0.361714621256606,0.34450468210941354,0.35467748019615236,0.09803921568627451
0.4002563007261854,0.37187230371009494,0.3737174427782163,0.3646938077317824,0.34018586313714444,0.3396906124178852,0.31925143598295347,0.3546228710462287,0.3832615615053361,0.5655699721964782,0.4884512085944494,0.4080383923215357,0.3991339546267533,0.4330909090909091,0.42107034668461796,0.4243871378541866,0.41094995426630077,0.5834578973592426,0.5345405767940979,0.5181805613161896,0.2623127991354022,0.5676106900678101,0.6215998388071732,0.45257700518450744,0.4158381899211519,0.3289210789210789,0.2705840957072484,0.01195219123505976,0.011709601873536299,0.006981519507186858,0.008341511285574092,0.0040137614678899085,0.003667481662591687,0.00902061855670103,0.004557291666666666,0.008994276369582993,0.008169934640522876,0.013725490196078431,0.010224948875255624,0.009879253567508232,0.015384615384615385,0.008119079837618403,0.011019283746556474,0.00970873786407767,0.011194029850746268,0.004958677685950413,0.002063273727647868,0.01101749837977965,0.00984009840098401,0.011860174781523096,0.014092777451556078,0.014292755051749631,0.44945303658996605,0.09803921568627451
0.006407518154634771,0.00819672131147541,0.004340962904498816,0.006158056790968184,0.0033793297662630243,0.004026276753549481,0.003149898091532333,0.0015206812652068127,0.001310615989515072,0.003243744207599629,0.0037600716204118177,0.001799640071985603,0.001976842699802316,0.0014545454545454545,0.0043756311006395154,0.005412289079910856,0.003920031360250882,0.005605381165919282,0.004247708473060586,0.009263099682012995,0.00941794040450826,0.02253689668927004,0.016522264759218214,0.009454101860323269,0.008056222146040454,0.012487512487512488,0.017241379310344827,0.02111553784860558,0.0195160031225605,0.018480492813141684,0.020117762512266928,0.020068807339449542,0.013447432762836185,0.01095360824742268,0.007161458333333333,0.004088307440719542,0.004901960784313725,0.004901960784313725,0.0081799591002045,0.007683863885839737,0.007692307692307693,0.008119079837618403,0.008264462809917356,0.006934812760055479,0.006218905472636815,0.001652892561983471,0.002063273727647868,0.0019442644199611147,0.007380073800738008,0.008114856429463172,0.002348796241926013,0.0034499753573188764,0.009147491512636741,0.1568627450980392
0.024775736864587783,0.01639344262295082,0.012628255722178374,0.010263427984946972,0.00281610813855252,0.005297732570459844,0.0014823049842505095,0.0015206812652068127,0.003557386257255196,0.003475440222428174,0.0019695613249776185,0.001199760047990402,0.0011296243998870376,0.0015757575757575756,0.0011780545270952542,0.0019102196752626554,0.003266692800209068,0.0008719481813652218,0.0011178180192264698,0.0008295313148071339,0.0009263547938860583,0.0031910650179497405,0.0016119282691920208,0.003812137846904544,0.0037709976002742542,0.004245754245754246,0.013019000703729768,0.00398406374501992,0.008196721311475409,0.004928131416837782,0.002453385672227674,0.0011467889908256881,0.004278728606356968,0.007087628865979381,0.001953125,0.0024529844644317253,0.0016339869281045752,0.000980392156862745,0.0,0.0,0.0038461538461538464,0.005412719891745603,0.004132231404958678,0.0013869625520110957,0.007462686567164179,0.004132231404958678,0.002063273727647868,0.002592352559948153,0.003075030750307503,0.0056179775280898875,0.008807985907222548,0.004435682602267127,0.0036778574122972463,0.7647058823529411
0.01153353267834259,0.007333908541846419,0.009076558800315706,0.009237085186452275,0.00844832441565756,0.005297732570459844,0.0037057624606262737,0.005778588807785888,0.00636584909193035,0.0074142724745134385,0.011101163831692032,0.005518896220755849,0.007624964699237504,0.005575757575757576,0.007909794681925278,0.008595988538681949,0.001960015680125441,0.006352765321375187,0.0036887994634473512,0.0029033596018249687,0.0026246719160104987,0.004188272836059034,0.0018134193028410235,0.0021347971942665446,0.0018854988001371276,0.003246753246753247,0.0017593244194229415,0.004780876494023904,0.00663544106167057,0.006981519507186858,0.006378802747791953,0.011467889908256881,0.0018337408312958435,0.007087628865979381,0.003255208333333333,0.007358953393295176,0.0008169934640522876,0.00196078431372549,0.0,0.0010976948408342481,0.0,0.005412719891745603,0.0,0.0013869625520110957,0.0,0.0,0.002063273727647868,0.0,0.0,0.0,0.0,0.001971414489896501,0.005846850245190494,0.9999999999999999
0.005553182400683468,0.006471095772217429,0.0055248618784530384,0.0047895997263085865,0.0025344973246972683,0.0027548209366391185,0.0014823049842505095,0.0013686131386861315,0.0009361542782250516,0.0025486561631139944,0.004476275738585497,0.007438512297540493,0.009790078132354326,0.009454545454545455,0.012453719286435544,0.0073225087551735115,0.004704037632301058,0.004733432984554061,0.00335345405767941,0.004285911793170192,0.0012351397251814111,0.0033905065815715988,0.0034253475720330447,0.0009149130832570905,0.002742543709290367,0.004495504495504495,0.006685432793807178,0.0011952191235059762,0.00117096018735363,0.0,0.0,0.0022935779816513763,0.004889975550122249,0.007731958762886598,0.0013020833333333333,0.0,0.010620915032679739,0.020588235294117647,0.015337423312883437,0.014270032930845226,0.008974358974358974,0.009472259810554804,0.009641873278236915,0.005547850208044383,0.009950248756218905,0.004958677685950413,0.001375515818431912,0.0064808813998703824,0.012915129151291513,0.00686641697877653,0.004697592483852026,0.001971414489896501,0.008015843078083743,0.9999999999999999
0.0021358393848782574,0.0025884383088869718,0.0015785319652722968,0.007526513855627779,0.00563221627710504,0.007840644204280569,0.007596813044283861,0.006234793187347932,0.004680771391125257,0.006950880444856348,0.004118173679498657,0.003119376124775045,0.002070978066459569,0.0013333333333333333,0.0015146415348367553,0.004457179242279529,0.001306677120083627,0.001370204285002491,0.0016767270288397052,0.0,0.0003087849312953528,0.0005983246908655763,0.00020149103364900246,0.0,0.00017140898183064793,0.000999000999000999,0.0,0.013944223107569721,0.02068696330991413,0.013552361396303902,0.015701668302257114,0.008027522935779817,0.02444987775061125,0.005154639175257732,0.00390625,0.004088307440719542,0.004901960784313725,0.0029411764705882353,0.002044989775051125,0.007683863885839737,0.0038461538461538464,0.0040595399188092015,0.008264462809917356,0.00970873786407767,0.008706467661691543,0.006611570247933884,0.005502063273727648,0.005184705119896306,0.00922509225092251,0.008739076154806492,0.007633587786259542,0.006899950714637753,0.0033006412674462466,0.29411764705882354
0.004271678769756515,0.008628127696289905,0.006708760852407261,0.003079028395484092,0.0025344973246972683,0.002331002331002331,0.0011117287381878821,0.0009124087591240876,0.002246770267740124,0.0013901760889712697,0.00035810205908683976,0.00035992801439712057,0.0002824060999717594,0.0006060606060606061,0.0001682935038707506,0.0003183699458771092,0.0005226708480334509,0.0007473841554559044,0.0019002906326849992,0.0035946356974975806,0.004631773969430292,0.006182688472277622,0.011887970985291155,0.014943580359865812,0.013712718546451836,0.02097902097902098,0.021815622800844474,0.018725099601593628,0.010148321623731459,0.01026694045174538,0.020117762512266928,0.010894495412844037,0.01039119804400978,0.007731958762886598,0.007161458333333333,0.01144726083401472,0.005718954248366014,0.018627450980392157,0.005112474437627812,0.005488474204171241,0.010256410256410256,0.0,0.0,0.015256588072122053,0.01243781094527363,0.005785123966942148,0.007565337001375516,0.009721322099805575,0.014145141451414515,0.017478152309612985,0.017028772753963594,0.011828486939379004,0.007450018860807242,0.19607843137254904
0.00598035027765912,0.007765314926660915,0.0027624309392265192,0.004105371193978789,0.001971275696986764,0.0027548209366391185,0.003149898091532333,0.0019768856447688566,0.002995693690320165,0.0023169601482854497,0.0017905102954341987,0.0022795440911817636,0.0016003012331733033,0.0015757575757575756,0.0063951531470885226,0.004297994269340974,0.003658695936234156,0.003986048829098156,0.006371562709590879,0.00953961012028204,0.008491585610622202,0.010570402871958517,0.0048357848075760625,0.006099420555047271,0.007541995200548509,0.018981018981018984,0.021463757916959886,0.09282868525896415,0.0897736143637783,0.0673511293634497,0.0662414131501472,0.07855504587155963,0.06907090464547677,0.06701030927835051,0.048828125,0.05723630417007359,0.029411764705882353,0.056862745098039215,0.08588957055214724,0.0889132821075741,0.10128205128205128,0.08525033829499325,0.08264462809917356,0.08737864077669903,0.07960199004975124,0.06198347107438017,0.050206327372764786,0.07388204795852236,0.07441574415744158,0.062421972534332085,0.049911920140927775,0.062099556431739776,0.02027536778574123,0.27450980392156865
0.06023067065356685,0.05996548748921484,0.07221783741120757,0.05473828258638385,0.038299070684314276,0.03157448611994067,0.029831387808041503,0.02372262773722628,0.03370155401610186,0.04448563484708063,0.03652641002685766,0.02495500899820036,0.021745269697825476,0.026909090909090907,0.03466846179737462,0.031359439668895255,0.030053573761923427,0.0372446437468859,0.03644086742678292,0.052951748928522044,0.05249343832020997,0.07897885919425608,0.08684263550272013,0.055657212564806345,0.058450462804250945,0.08016983016983016,0.11541168191414497,0.025896414342629483,0.0546448087431694,0.05790554414784394,0.07360157016683022,0.0625,0.06723716381418093,0.03801546391752577,0.103515625,0.02125919869174162,0.03431372549019608,0.051960784313725486,0.059304703476482624,0.07683863885839737,0.08205128205128205,0.07036535859269283,0.09366391184573003,0.1262135922330097,0.06840796019900497,0.06363636363636363,0.04401650618982118,0.08230719377835385,0.0897908979089791,0.09051186017478152,0.06870229007633588,0.007885657959586003,0.03932478310071671,0.1764705882352941
